timestamp,release_tag,asset_name,download_count,created_at,size_bytes
2026-07-06T11:05:09Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-07T10:01:19Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-07T10:01:19Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-07T10:01:19Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-07T10:01:19Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-07T10:01:19Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-07T10:01:19Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-07T10:01:19Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-08T08:44:43Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-08T08:44:43Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-08T08:44:43Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-08T08:44:43Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-08T08:44:43Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-08T08:44:43Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-08T08:44:43Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-09T09:58:18Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-09T09:58:18Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-09T09:58:18Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-09T09:58:18Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-09T09:58:18Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-09T09:58:18Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-09T09:58:18Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-10T09:53:57Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-10T09:53:57Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-10T09:53:57Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-10T09:53:57Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-10T09:53:57Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-10T09:53:57Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-10T09:53:57Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-11T08:15:00Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-11T08:15:00Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-11T08:15:00Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-11T08:15:00Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-11T08:15:00Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-11T08:15:00Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-11T08:15:00Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-12T08:32:05Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-12T08:32:05Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-12T08:32:05Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-12T08:32:05Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-12T08:32:05Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-12T08:32:05Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-12T08:32:05Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-13T09:48:20Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-13T09:48:20Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-13T09:48:20Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-13T09:48:20Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-13T09:48:20Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-13T09:48:20Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-13T09:48:20Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-14T08:28:23Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-14T08:28:23Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-14T08:28:23Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-14T08:28:23Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-14T08:28:23Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-14T08:28:23Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-14T08:28:23Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-15T08:36:21Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-15T08:36:21Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-15T08:36:21Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-15T08:36:21Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-15T08:36:21Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-15T08:36:21Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-15T08:36:21Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-16T08:35:24Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-16T08:35:24Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-16T08:35:24Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-16T08:35:24Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-16T08:35:24Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-16T08:35:24Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-16T08:35:24Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-17T08:28:57Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-17T08:28:57Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-17T08:28:57Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-17T08:28:57Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-17T08:28:57Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-17T08:28:57Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-17T08:28:57Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-18T08:10:00Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-18T08:10:00Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-18T08:10:00Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-18T08:10:00Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-18T08:10:00Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-18T08:10:00Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-18T08:10:00Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-19T08:34:02Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-19T08:34:02Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-19T08:34:02Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-19T08:34:02Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-19T08:34:02Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-19T08:34:02Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-19T08:34:02Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-20T09:34:30Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-20T09:34:30Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-20T09:34:30Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-20T09:34:30Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-20T09:34:30Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-20T09:34:30Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-20T09:34:30Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-21T08:46:14Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-21T08:46:14Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-21T08:46:14Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-21T08:46:14Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-21T08:46:14Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-21T08:46:14Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-21T08:46:14Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-22T08:45:38Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-22T08:45:38Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-22T08:45:38Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-22T08:45:38Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-22T08:45:38Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-22T08:45:38Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-22T08:45:38Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-23T08:45:03Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-23T08:45:03Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-23T08:45:03Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-23T08:45:03Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-23T08:45:03Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-23T08:45:03Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-23T08:45:03Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-24T08:43:44Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-24T08:43:44Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-24T08:43:44Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-24T08:43:44Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-24T08:43:44Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-24T08:43:44Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-24T08:43:44Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-25T08:24:37Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-25T08:24:37Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-25T08:24:37Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-25T08:24:37Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-25T08:24:37Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-25T08:24:37Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-25T08:24:37Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-26T08:39:30Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-26T08:39:30Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-26T08:39:30Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-26T08:39:30Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-26T08:39:30Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-26T08:39:30Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-26T08:39:30Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-27T10:10:02Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-27T10:10:02Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-27T10:10:02Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-27T10:10:02Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-27T10:10:02Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-27T10:10:02Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-27T10:10:02Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-28T09:05:49Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-28T09:05:49Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-28T09:05:49Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-28T09:05:49Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-28T09:05:49Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-28T09:05:49Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-28T09:05:49Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-29T09:10:37Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-29T09:10:37Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-29T09:10:37Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-29T09:10:37Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-29T09:10:37Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-29T09:10:37Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-29T09:10:37Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-30T09:03:24Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-30T09:03:24Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-30T09:03:24Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-30T09:03:24Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-30T09:03:24Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-30T09:03:24Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-30T09:03:24Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-07-31T09:17:25Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-07-31T09:17:25Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-07-31T09:17:25Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-07-31T09:17:25Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-07-31T09:17:25Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-07-31T09:17:25Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-07-31T09:17:25Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-08-01T08:34:19Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-08-01T08:34:19Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-08-01T08:34:19Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-08-01T08:34:19Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-08-01T08:34:19Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-08-01T08:34:19Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-08-01T08:34:19Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-08-02T08:37:13Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-08-02T08:37:13Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-08-02T08:37:13Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-08-02T08:37:13Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-08-02T08:37:13Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-08-02T08:37:13Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-08-02T08:37:13Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-08-03T10:06:42Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-08-03T10:06:42Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-08-03T10:06:42Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-08-03T10:06:42Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-08-03T10:06:42Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-08-03T10:06:42Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-08-03T10:06:42Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-08-04T09:09:49Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-08-04T09:09:49Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-08-04T09:09:49Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-08-04T09:09:49Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-08-04T09:09:49Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-08-04T09:09:49Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-08-04T09:09:49Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-08-05T09:06:49Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-08-05T09:06:49Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-08-05T09:06:49Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-08-05T09:06:49Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-08-05T09:06:49Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-08-05T09:06:49Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-08-05T09:06:49Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-08-06T09:07:21Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-08-06T09:07:21Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-08-06T09:07:21Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-08-06T09:07:21Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-08-06T09:07:21Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-08-06T09:07:21Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-08-06T09:07:21Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-08-07T07:42:50Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-08-07T07:42:50Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-08-07T07:42:50Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-08-07T07:42:50Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-08-07T07:42:50Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-08-07T07:42:50Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-08-07T07:42:50Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-08-08T07:16:26Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-08-08T07:16:26Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-08-08T07:16:26Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-08-08T07:16:26Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-08-08T07:16:26Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-08-08T07:16:26Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-08-08T07:16:26Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-08-09T07:17:29Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-08-09T07:17:29Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-08-09T07:17:29Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-08-09T07:17:29Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-08-09T07:17:29Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-08-09T07:17:29Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
2026-08-09T07:17:29Z,v0.1,NexusOS-v0.1-os.bin,0,2026-06-04T22:51:57Z,1048576
2026-08-10T08:05:01Z,v0.5,NexusOS-v0.5-fat.img,1,2026-06-04T22:53:14Z,1474560
2026-08-10T08:05:01Z,v0.5,NexusOS-v0.5-os.bin,1,2026-06-04T22:53:14Z,1048576
2026-08-10T08:05:01Z,v0.4,NexusOS-v0.4-fat.img,0,2026-06-04T22:52:55Z,1474560
2026-08-10T08:05:01Z,v0.4,NexusOS-v0.4-os.bin,0,2026-06-04T22:52:55Z,1048576
2026-08-10T08:05:01Z,v0.3,NexusOS-v0.3-os.bin,0,2026-06-04T22:52:39Z,1048576
2026-08-10T08:05:01Z,v0.2,NexusOS-v0.2-os.bin,0,2026-06-04T22:52:21Z,1048576
